Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Class
191.175344,1,-0.19,0.14,-5.92,-5.07,4.7,37.41,19.6,38.33,WALK
191.2861247,1.49,0.11,0.14,-7.69,-17.46,10.31,38.21,20.06,38.02,WALK
191.3972318,0.85,0.15,-0.01,36.68,12.94,23.13,38.9,16.7,36.1,WALK
191.5082028,0.83,0.06,0.07,29.48,5.68,-5.55,37.68,15.25,37.85,WALK
191.6177549,0.91,0.08,0.14,10.13,18.92,-13.12,37.66,14.94,38.13,WALK
191.726922,1.06,0.06,0.06,13.06,-2.75,-15.38,36.76,15.69,39.67,WALK
191.8356335,1.4,-0.24,0.02,17.46,-18.86,-2.44,36.8,16.24,40.19,WALK
191.9450519,0.96,-0.21,-0.08,-40.22,4.82,-10.68,38.31,17.48,39.66,WALK
192.055279,0.83,-0.04,0.02,-41.32,-7.69,3.11,38.01,19.81,37.05,WALK
192.1638551,0.83,-0.06,0.14,-8.24,10.13,10.86,38.18,19.8,37,WALK
192.2731586,1.1,-0.16,0.16,-2.75,-7.26,8.91,38.13,19.12,38.45,WALK
192.3828831,1.48,0.17,0.13,0.92,-21.12,16.24,38.17,18.96,37.45,WALK
192.493784,0.9,0.09,0.01,38.88,22.83,11.96,38.78,16.59,36.15,WALK
192.6034276,0.79,0.06,0.07,29.48,13.18,-9.22,38.11,14.67,37.05,WALK
192.7140362,0.89,0.05,0.12,10.38,18.13,-9.83,36.74,13.76,39.95,WALK
192.8235452,1.28,0.06,0.1,9.22,11.29,-11.66,35.78,14.5,41.15,WALK
192.9329748,1.23,-0.31,0.02,-0.73,-7.87,-11.6,36.16,14.71,39.89,WALK
193.0422082,1.15,-0.12,-0.04,-50.84,11.41,1.22,36.9,16.21,41.22,WALK
193.1522994,0.71,-0.07,0.03,-37.23,0.98,13.37,36.46,18.57,40.92,WALK
193.2619438,0.9,-0.11,0.09,-12.33,7.51,9.28,35.89,18.76,40.82,WALK
193.3724856,1.16,-0.09,0.11,-25.39,-10.5,16.05,36.4,18.99,41.31,WALK
193.4830422,0.99,0.27,-0.13,35.95,-20.57,4.03,36.89,18.05,38.84,WALK
193.5937626,1.01,0.07,-0.02,32.78,18.31,0.61,35.86,15.89,40.63,WALK
193.7029662,0.75,0.06,0.03,38.39,10.5,-4.39,35.62,14.55,41.14,WALK
193.8132677,0.93,0.12,-0.01,10.93,-1.22,-14.1,34.86,12.66,41.8,WALK
193.922936,1.46,0.07,0.06,21.67,-15.01,-12.02,35.34,13.62,40.89,WALK
194.0340979,0.89,-0.34,-0.17,-31.8,5.37,-4.64,35.97,14.7,39.54,WALK
194.1450751,0.92,-0.07,-0.01,-56.88,-4.27,11.17,36.46,17.33,40.39,WALK
194.2553902,0.81,-0.02,0.07,-29.54,2.81,8.18,36.49,18.65,39.59,WALK
194.3659687,1.12,-0.14,0.14,-5,-8.42,13.12,36.62,18.95,39.73,WALK
194.475908,1.47,0.22,0.07,5.37,-15.69,8.12,36.84,18.97,38.2,WALK
194.5858836,1.03,0.12,-0.11,53.65,28.56,14.89,37.6,16.89,38.98,WALK
194.6959093,0.76,0.08,0.05,49.5,6.84,-3.97,36.24,12.43,39.43,WALK
194.8063271,0.85,0.06,0.1,11.84,10.44,-6.59,36.22,11.02,39.23,WALK
194.9158964,1.25,0.09,0.11,3.11,4.58,-23.74,35.73,12.01,39.89,WALK
195.0258322,1.19,-0.27,0.06,-26,-11.78,-19.35,36.72,12.65,38.88,WALK
195.1356955,1.11,-0.02,-0.01,-51.94,14.53,-6.77,36.52,16.02,39.42,WALK
195.2470264,0.69,-0.05,0.05,-29.3,8.3,13.18,36.34,17.86,39.07,WALK
195.3569059,0.92,-0.11,0.11,-12.51,-1.46,11.17,35.36,17.96,39.09,WALK
195.467109,1.23,-0.09,0.16,-32.17,-13.18,9.46,35.6,18.52,39.72,WALK
195.5767114,0.95,0.31,-0.13,31.19,-22.52,5.92,36.72,18.64,38.01,WALK
195.6881185,0.97,0.07,0.01,41.56,12.94,-1.28,36.46,16.28,38.78,WALK
195.7973464,0.77,0.07,0.09,38.76,7.57,-2.26,35.85,13.9,38.39,WALK
195.9071913,0.96,0.13,0.14,3.97,7.51,-7.87,35.67,12.12,39.61,WALK
196.0157361,1.24,0.18,0.11,35.83,-4.33,-0.73,35.25,12.56,39.55,WALK
196.1264637,0.91,-0.19,-0.14,-0.37,-2.2,-5,36.9,11.54,39.82,WALK
196.237052,1,0.03,0,-47.42,-2.32,-4.27,36.72,13.28,39.42,WALK
196.3469644,0.7,-0.02,0.08,-22.95,-2.14,4.27,37.27,14.48,38.11,WALK
196.4569466,0.9,-0.14,0.1,-25.45,0,0.43,36.51,15.81,39.93,WALK
196.5674808,1.43,0.07,0,-13.92,-13.79,1.95,36.91,17.25,39.32,WALK
196.678107,0.9,0.21,-0.16,31.92,3.97,8.73,37.34,17.2,38.21,WALK
196.7878017,0.89,0.06,0.02,38.88,2.26,-10.93,36.11,14.79,38.82,WALK
196.8976588,0.79,0.04,0.08,28.14,12.15,-6.9,35.8,13.26,38.99,WALK
197.0076628,1.07,0.1,-0.03,15.69,-2.08,-9.58,36.23,13.17,40.12,WALK
197.1183298,1.44,-0.24,-0.01,0.73,-7.39,1.46,36.77,13.23,41.05,WALK
197.2277839,0.96,-0.05,-0.11,-51.03,-6.29,8.06,37.78,14.01,40.87,WALK
197.3366549,0.87,-0.13,0.03,-37.84,-18.68,-3.23,37.11,15.83,39.7,WALK
197.4483624,0.85,-0.04,0.11,-9.16,12.51,-0.73,36.57,18.4,40.27,WALK
197.5575395,1.22,-0.28,0.22,-12.76,-6.65,17.09,36.9,18.26,38.84,WALK
197.6675496,1.21,0.33,-0.02,0.55,-33.08,-8.97,37.43,19.23,38.17,WALK
197.7777574,1.16,0.01,0.01,37.9,43.33,25.7,37.99,16.06,38.05,WALK
197.8870518,0.52,0.06,0.07,31.19,-1.22,-2.69,37.3,12.72,37.93,WALK
197.9955821,0.96,0.09,0.12,0.49,5.49,-8.67,36.72,12.1,38.93,WALK
198.1054995,1.21,0.14,0.08,12.88,1.22,-20.08,37.08,12.7,39.04,WALK
198.2150123,1.13,-0.15,0.03,11.47,-17.88,-19.71,37.72,13.67,37.77,WALK
198.3247521,1.06,-0.01,-0.04,-15.32,17.7,-3.6,38.2,14.45,37.06,WALK
198.4343164,0.78,-0.09,0.06,-7.75,-3.05,1.65,37.17,15.09,36.91,WALK
198.545233,0.84,-0.08,0.17,-1.71,-3.3,8.73,37.52,15.42,38.02,WALK
198.6552627,1.27,-0.15,0.19,-14.28,-3.54,8.36,38.35,13.9,38.11,WALK
198.7644174,0.94,0.25,0.05,13.31,-27.53,21.73,38.67,14.14,36.39,WALK
198.8754361,1.04,0.05,0.05,22.46,30.15,-1.46,38.38,11.01,36.06,WALK
198.9848282,0.74,0.11,0.1,14.89,18.31,-15.69,37.41,10.94,37.23,WALK
199.0937548,0.89,0.11,0.09,0.37,9.58,-10.44,35.89,12.35,39.34,WALK
199.202023,1.24,0.1,0.13,0.67,5.8,-12.88,35.77,13.22,40.04,WALK
199.3115439,0.88,-0.22,-0.08,-25.57,-8.79,-8.36,36.79,13.79,38.82,WALK
199.4208648,0.97,0,0.01,-37.41,4.33,11.41,36.32,15.06,39.37,WALK
199.5293806,0.79,-0.06,0.02,2.14,-3.85,8.48,37.08,15.93,39.51,WALK
199.6402037,1,-0.2,0.01,11.29,-5.8,7.81,36.58,14.58,40.59,WALK
199.7494428,1.34,0.11,0.08,-47.61,-22.03,-4.64,38.06,15.34,38.88,WALK
199.8595581,0.8,0.26,-0.04,12.39,-31.07,3.72,38.9,15.99,35.53,WALK
199.9686406,0.89,0.08,0.12,27.65,18.68,-12.39,38,13.92,37.04,WALK
200.07828,0.76,0.1,0.13,15.81,25.82,-10.31,37.79,14.62,37.66,WALK
200.1877153,1.04,0.16,0.02,9.77,-4.64,-16.97,36.47,14.66,40.11,WALK
200.2964983,1.47,-0.26,0.02,4.39,0.92,-19.23,36.85,15.69,39.78,WALK
200.4079826,0.98,-0.02,-0.02,-38.94,17.82,-14.89,36.91,19.91,40.49,WALK
200.518039,0.85,-0.08,-0.08,-34.42,8.97,2.2,35.53,21.96,40.61,WALK
200.6281221,0.91,-0.11,0.04,-1.46,6.47,3.23,35.14,22.86,42.47,WALK
200.736696,1.21,-0.23,0.08,-3.78,-14.83,14.1,35.16,21.97,40.97,WALK
200.8464873,1.29,0.14,0,18.49,-35.95,8.79,36.54,21.58,38.79,WALK
200.9569421,0.79,0.06,-0.06,28.38,13.73,7.93,37.82,18.6,38.23,WALK
201.066298,0.81,0.05,0.07,16.48,5.68,-6.71,36.22,16.67,39.55,WALK
201.175674,0.9,0.04,0.11,-3.66,4.27,-7.75,36.1,16.76,41.32,WALK
201.2843916,1.27,0.18,0.22,-14.22,3.48,-12.82,36.82,17.88,40.75,WALK
201.3950665,1.06,-0.25,-0.02,-5.8,-9.7,-6.71,36.85,18.15,40.81,WALK
201.5048573,0.93,-0.05,0.01,-45.23,8.18,13.61,36.91,18.97,39.48,WALK
201.6148767,0.8,-0.03,0.05,-23.86,4.76,8,36.68,19.25,39.4,WALK
201.725188,0.89,-0.13,0.05,-9.77,2.2,7.32,36.43,20.09,39.93,WALK
201.8355463,1.32,0.01,0.04,-4.21,-26.67,6.47,36.29,20.25,40,WALK
201.9447756,0.8,0.04,-0.07,24.78,-15.38,19.23,37.88,18.51,37.39,WALK
202.0546572,0.93,0.04,0.08,35.16,14.4,3.91,36.69,16.8,38.94,WALK
202.1638598,0.88,0.13,0.1,17.7,30.21,-8.91,35.72,15.26,39.14,WALK
202.2725248,0.96,0.11,0,7.75,6.47,-7.81,34.64,14.92,41.33,WALK
202.3826587,1.43,-0.01,-0.05,40.65,-20.94,-7.51,34.99,15.26,41.25,WALK
202.4933038,0.9,-0.21,-0.2,-21,-0.24,-0.92,36.32,14.64,41.03,WALK
202.6037085,0.86,-0.07,-0.03,-43.15,-5.92,4.15,36.13,16.99,40.45,WALK
202.71368,0.9,-0.06,0.05,-33.75,9.46,3.97,35.77,18.76,41.36,WALK
202.8233552,1.18,-0.05,0.04,-6.65,-4.15,4.21,34.46,19.9,40.89,WALK
202.9340262,1.3,0.31,0.01,26.12,-20.57,2.44,35.34,19.62,39.9,WALK
203.0427346,1.04,0.05,-0.09,41.75,28.5,12.39,35.77,16.42,39.82,WALK
203.1513247,0.6,0.05,0.01,28.2,2.56,-7.32,35.17,13.72,41.49,WALK
203.2611098,0.94,0.1,0.09,1.65,10.74,-12.21,34.58,13.85,42.21,WALK
203.3703876,1.32,0.18,0.06,-3.6,2.2,-16.11,34.02,15.61,41.96,WALK
203.4804351,0.92,-0.25,-0.13,-20.26,-13.67,-8.91,35.24,15.56,40.66,WALK
203.5921435,1.07,-0.02,-0.06,-60.42,16.42,7.39,35.12,17.18,41.38,WALK
203.7019327,0.74,-0.01,0.02,-24.66,6.16,10.56,34.83,18.41,40.91,WALK
203.8120131,0.95,-0.13,0,-6.9,-4.46,1.77,34.74,19.84,40.93,WALK
203.9213891,1.48,0.07,-0.05,5.07,-17.88,2.62,35.67,19.76,41.22,WALK
204.0314126,0.78,0.06,-0.1,36.56,-1.04,9.7,36.39,17.64,39.4,WALK
204.1422937,0.86,0.05,0.03,45.65,7.93,-11.29,35.66,15.12,40,WALK
204.2511294,0.92,0.03,0.08,31.62,19.96,-9.77,35.3,13.82,39.78,WALK
204.3606927,1.06,0.03,-0.03,6.1,-4.27,-14.77,35.18,13.64,42.13,WALK
204.4707999,1.47,-0.28,-0.11,1.71,-24.66,-4.7,36.04,14.23,41.63,WALK
204.5793674,0.96,-0.16,-0.1,-46.14,1.59,0.49,35.95,16.06,40.81,WALK
204.6887026,0.82,-0.07,0,-48.46,-3.78,17.27,36.25,18.77,40.09,WALK
204.7982137,0.9,-0.05,0.09,-23.38,9.89,15.99,35.3,18.27,40.04,WALK
204.9069364,1.2,-0.07,0.08,-12.08,-1.16,7.93,35.14,18.98,39.99,WALK
205.0166211,1.43,0.28,0.1,4.58,-25.7,8,35.71,18.85,40.08,WALK
205.1261764,0.85,0.15,-0.1,24.11,27.22,3.3,36.56,17.71,37.88,WALK
205.2363088,0.77,0.1,0.03,30.88,6.47,-7.93,35.79,16.11,40.44,WALK
205.3456399,0.91,0.08,0.07,12.21,9.4,-5,34.13,14.33,42.03,WALK
205.4553363,1.25,0.15,0,10.56,-1.46,-6.16,34.22,14.84,41.72,WALK
205.5660841,1.14,-0.21,-0.01,-7.2,-11.47,3.72,35.06,13.5,40.58,WALK
205.6759176,1.04,0.09,-0.15,-46.81,9.46,12.27,35.41,15.55,39.17,WALK
205.7855387,0.74,0.07,0,-21.06,-12.21,10.19,34.61,15.56,39.77,WALK
205.896086,0.91,0.02,0.11,-12.27,-0.18,4.15,35.35,16.02,40.45,WALK
206.0055652,1.22,0.03,0.12,-14.59,-11.96,-1.77,35.69,16.46,39.09,WALK
206.1160862,0.91,0.32,-0.08,36.07,-24.66,10.38,37.52,16.63,37.77,WALK
206.2251461,1.08,0.08,0.02,45.29,25.02,-16.97,36.69,14.7,37.59,WALK
206.3344781,0.73,0.09,0.06,37.11,6.1,-14.28,35.74,13.02,37.38,WALK
206.4447231,0.9,0.07,0.12,14.22,-0.37,-15.2,36.49,12.61,38.77,WALK
206.5549147,1.24,0.16,0.15,9.95,-7.93,-11.96,35.88,13.44,38.67,WALK
206.6645715,0.81,-0.23,0,-19.65,-1.28,-5,36.98,13.18,37.93,WALK
206.7745793,1.05,0.02,-0.01,-59.14,6.77,7.57,36.82,16.53,39.6,WALK
206.885288,0.74,-0.04,0.01,-38.57,0.06,21.36,37.06,17.5,38.56,WALK
206.995506,0.86,0.01,0.05,-13.18,-7.63,0.61,36.8,17.41,37.79,WALK
207.1061084,1.37,0.04,0.16,-14.4,-16.6,0.31,36.3,18.97,38.89,WALK
207.2143044,0.9,0.23,-0.12,40.16,-4.76,7.69,37.38,18.88,36.15,WALK
207.3246167,0.9,0.04,0.02,54.87,2.75,-13.18,36.61,16.25,37.28,WALK
207.4345877,0.84,0,0.07,35.64,15.14,-14.16,36.8,14.5,37.79,WALK
207.5446806,1,0.13,0.09,24.72,10.99,-16.42,36.39,14.36,38.6,WALK
207.6547756,1.43,-0.18,0,33.69,-19.35,-2.56,37.02,13.62,40.03,WALK
207.7649491,0.84,-0.26,-0.1,-27.71,2.38,2.38,38.02,13.54,38.87,WALK
207.8748198,0.85,-0.08,0.01,-56.27,3.05,9.4,37.37,14.95,38.38,WALK
207.9858966,0.84,-0.04,0.1,-34.3,16.05,15.38,37.28,17.18,38.7,WALK
208.0960314,1.12,-0.1,0.06,-21.24,-2.56,7.93,35.67,18.77,40.88,WALK
208.2061727,1.5,0.33,0.03,2.93,-19.35,-4.88,37.06,18.55,40.01,WALK
208.3162608,0.96,0.03,-0.07,49.5,16.66,3.05,36.94,16.54,38,WALK
208.425391,0.72,0.04,0.01,27.95,-4.94,-16.66,36.68,15.39,38.64,WALK
208.5355852,0.89,0.04,0.13,12.08,6.35,-10.93,36.28,14.83,38.76,WALK
208.6457837,1.23,0.03,0.07,26.18,0.85,-6.04,36.44,15.61,39.26,WALK
208.7549617,1.28,-0.34,0.05,-12.82,-11.84,-8.06,37.73,14.5,39.32,WALK
208.8647983,1.1,-0.06,-0.08,-47.42,16.91,9.28,37.84,14.84,38.65,WALK
208.9760547,0.75,-0.01,0.03,-22.89,-4.15,8.42,37.41,16.42,39.51,WALK
209.0878568,0.94,-0.12,0.13,-28.32,-1.77,14.28,37.08,16.56,38.48,WALK
209.1975393,1.22,-0.04,0.17,-33.57,-5.19,16.17,37.52,17.09,38.56,WALK
209.3086576,1,0.23,0.06,2.5,-38.15,6.41,38.01,17.32,35.93,WALK
209.4188666,1,0.08,0.06,39.06,34.55,14.53,38.56,13.93,36.33,WALK
209.5290053,0.65,0.14,0.1,15.26,-9.58,-13.98,38.28,13.66,36.5,WALK
209.6391726,0.91,0.08,0.21,21.18,1.89,-2.38,38.6,13.27,36.36,WALK
209.7489512,1.29,0.07,0.22,21.61,-6.35,11.17,38.28,12.46,36.57,WALK
209.8578229,0.91,-0.1,0.08,-11.17,-23.56,-15.75,39.06,11.98,36.16,WALK
209.968034,1.05,-0.08,0.15,0.85,13.61,-4.76,39.9,12.87,35.28,WALK
210.0773797,0.68,0.01,0.11,-5.25,5.19,-4.46,40.34,13.98,34.69,WALK
210.1880369,0.9,-0.19,0.19,5.49,12.33,-5.31,39.05,14.6,36.74,WALK
210.2979176,1.13,-0.06,0.2,-16.24,-3.91,13,39.78,14.81,36.94,WALK
210.4089842,0.95,0.19,-0.11,20.14,3.72,29.85,39.62,14.99,37.16,WALK
210.5189199,0.8,0.06,0.09,56.58,7.51,-1.89,39.28,12.73,38.32,WALK
210.6290929,0.89,0.02,0.1,3.78,23.07,-5.98,38.43,10.67,38.72,WALK
210.7382751,1.19,0.05,0.05,3.05,-15.44,-13.55,38.65,11,39.34,WALK
210.849623,1.34,-0.21,-0.01,-6.59,-24.66,-21.48,40.66,14.04,39.59,WALK
210.9603763,1.03,-0.15,0.03,-41.44,11.9,-8.42,40.66,15.17,37.08,WALK
211.0701728,0.75,-0.09,0.01,-32.84,-0.67,7.81,40.37,16.33,37.37,WALK
211.1810408,0.83,-0.15,0.16,-18.37,-1.22,5.43,40,17.19,37.35,WALK
211.2908785,1.38,-0.13,0.27,-25.39,-4.27,5.19,40.69,17.94,37.65,WALK
211.4005818,1.17,0.17,0.18,-1.04,-29.79,5.31,41.1,18.54,35.63,WALK
211.5111003,0.95,0.05,0.03,29.79,39.73,2.62,40.73,16.77,35.4,WALK
211.6212709,0.7,0.1,0.09,37.66,27.1,-5.8,40.03,14.82,36.96,WALK
211.7308543,0.98,0.02,0.05,13.98,12.7,-20.26,38.81,15.19,40.04,WALK
211.840616,1.34,0.08,0.1,13.79,-15.08,-19.71,38.96,16.48,40.2,WALK
211.9509554,0.88,-0.26,-0.02,-19.35,-9.64,-8.67,39.45,16.97,38.93,WALK
212.0610797,1.01,-0.07,-0.03,-30.94,3.66,-1.46,40.09,17.81,37.79,WALK
212.1720505,0.8,-0.1,0.07,-19.59,1.89,6.29,40.06,18.62,38.39,WALK
212.2824378,0.91,-0.19,0.05,-2.75,-9.89,2.2,39.86,18.9,38.64,WALK
212.3934135,1.12,-0.15,0.2,-18.86,-9.34,3.54,39.94,20.47,37.13,WALK
212.5036368,1.16,0.1,0.21,6.16,-17.82,12.51,40.54,20.2,36.33,WALK
212.6133051,0.81,0.04,-0.04,20.57,19.41,13.43,41.21,17.31,36.39,WALK
212.7222211,0.95,-0.01,0.02,26.06,18.98,7.51,39.34,15.69,36.56,WALK
212.8321426,0.97,0.05,0.08,15.01,26.31,-7.81,38.15,14.22,39.65,WALK
212.9419293,0.97,0.03,-0.05,-7.75,-7.32,-15.08,37.68,14.98,40.23,WALK
213.0521381,1.35,0.08,0.07,9.03,-15.2,-15.2,38.68,16.69,40.53,WALK
213.1617913,0.77,-0.31,-0.04,-7.26,-13.18,3.23,40.53,16.17,38.38,WALK
213.2713001,0.96,-0.08,0.03,-35.46,5.31,8.24,40.7,16.87,38.57,WALK
213.3819239,0.92,-0.09,0.04,-29.72,11.17,9.95,39.86,18.01,38.68,WALK
213.4924345,0.98,-0.1,0.07,-27.59,3.72,6.65,39.36,18.53,38.59,WALK
213.6029332,1.04,-0.04,0.08,-23.19,-4.21,6.35,38.27,20.03,38.75,WALK
213.7137206,1.24,0.07,0.1,-1.1,-12.45,6.96,38.89,20.31,38.51,WALK
213.8236673,0.81,0.08,-0.02,34.79,-4.82,7.93,39.12,18.92,37.08,WALK
213.9339974,1.12,0.13,0.01,52.49,14.47,2.14,38.21,16.33,37.88,WALK
214.0424871,0.89,0.05,0.04,42.36,15.99,-1.83,37.72,12.95,37.87,WALK
214.1521692,0.97,0.05,0.08,26.55,13.12,-6.29,37.61,11.5,39.77,WALK
214.2615485,0.96,0.07,0.01,9.28,-2.5,-12.45,36.96,10.95,41.42,WALK
214.3720121,1.14,0.06,0.12,12.02,-13.43,-12.88,37.17,11.52,41.06,WALK
214.4806921,0.96,-0.11,0.01,-7.87,-11.29,-6.04,38.61,12.05,38.94,WALK
214.5907269,1.04,-0.23,-0.07,-45.59,14.16,-1.46,38.99,13.72,38.54,WALK
214.7011976,0.9,-0.05,0.01,-36.93,3.54,12.76,38.39,15.52,38.54,WALK
214.811069,0.98,-0.06,0.04,-22.28,2.08,10.31,38.42,15.8,40.54,WALK
214.9219017,0.99,-0.04,0.05,-8.06,-9.03,10.93,38.11,15.76,40.53,WALK
215.0316265,1,-0.04,0.09,-1.4,-14.34,11.66,39.04,15.21,39.4,WALK
215.1412935,0.94,0.23,0.02,36.62,-14.28,1.95,39.93,14.76,37.66,WALK
215.2527919,1.09,0.03,0.05,48.89,16.54,18.55,39.34,11.04,38.22,WALK
215.3616915,0.88,0.13,-0.01,18.13,14.89,7.81,39.36,8.03,37.28,WALK
215.4713714,0.97,0.16,0.04,5.62,15.08,2.2,37.81,6.75,38.42,WALK
215.5808694,0.99,0.17,0.01,-1.59,7.2,-7.69,37.72,6.36,38.79,WALK
215.6907167,1.06,0.2,0.03,3.85,-12.15,-17.88,38.43,7.79,39.75,WALK
215.8019149,1.25,-0.06,0.13,-7.87,-14.83,-32.04,39.71,9.05,38.73,WALK
215.9129939,0.87,-0.18,-0.04,-37.72,6.96,-13.55,41.04,11.98,36.21,WALK
216.0231574,1.05,-0.02,0,-28.26,11.23,-7.26,40.93,15.01,38.09,WALK
216.1328237,0.89,-0.1,0.06,-15.14,12.27,10.25,40.37,15.94,38.65,WALK
216.2415504,1,-0.05,0.01,-6.84,4.82,2.93,38.61,16.37,40.53,WALK
216.3527312,1.03,-0.07,0.01,-1.53,-3.36,10.13,38.05,16.35,40.97,WALK
216.4623685,1.29,0.08,0.09,10.93,-10.5,13.06,38.32,15.42,39.01,WALK
216.5729029,0.82,0.15,-0.09,21.3,4.52,5.43,37.72,12.54,39.76,WALK
216.6823611,1.02,0.12,-0.03,20.39,5.8,8.36,37.11,10.38,39.69,WALK
216.7918067,0.96,0.12,0.02,18.62,10.19,-1.89,37.16,9.07,40.08,WALK
216.9020565,0.94,0.1,0.04,9.22,7.69,-7.45,36.74,8.09,39.78,WALK
217.0117974,0.96,0.09,0.03,6.84,0.24,-16.48,36.07,9.19,42.52,WALK
217.1209934,1.04,0.04,0.03,1.53,-3.54,-15.87,35.42,9.61,41.28,WALK
217.2318089,1.32,-0.02,0.05,-21.85,-20.87,-20.81,37.3,11.71,40.2,WALK
217.3428106,0.79,-0.1,-0.04,-29.97,-12.39,-5.68,39.15,13.27,38.6,WALK
217.4532993,1.08,-0.12,0.07,-8.48,-2.69,-6.29,38.68,14.72,38.26,WALK
217.5650544,0.86,-0.14,0.08,-11.11,7.87,16.11,39.67,15.04,37.44,WALK
217.6748388,0.97,-0.16,0.06,-7.57,15.26,12.15,38.42,14.26,39.79,WALK
217.7837083,0.99,-0.06,-0.04,-28.56,10.13,15.44,37.35,14.34,40.38,WALK
217.8937311,1.08,-0.01,-0.02,-21.73,-4.94,5.86,37.26,15.23,40.98,WALK
218.0031314,0.92,0.12,-0.08,-1.34,-13,6.77,36.85,16.17,40.21,WALK
218.1137648,1.04,0.16,-0.03,36.01,1.34,0.12,37.45,15.78,40.01,WALK
218.2235346,0.9,0.09,0,40.16,4.15,-3.78,36.95,13.44,39.62,WALK
218.3336556,0.97,0.06,0.06,21.55,8.61,-5,36.16,10.62,40.39,WALK
218.4440732,0.96,0.08,0.06,4.46,7.45,-6.1,36.04,10.75,40.47,WALK
218.5551393,1.04,0.11,0.04,-1.77,1.1,-11.54,36.36,10.58,40.86,WALK
218.6643622,1.28,-0.13,0.07,-15.63,-9.03,-15.2,36.89,12.48,41.05,WALK
218.7749612,0.85,-0.12,-0.18,-26.49,-10.13,-5.19,38.4,14.4,38.62,WALK
218.8842793,1,-0.05,-0.04,-17.52,-9.46,4.21,38.46,15.88,39.31,WALK
218.9958572,0.92,-0.07,0.04,-6.59,0.61,7.69,38.49,15.73,39.1,WALK
219.1049306,0.97,-0.04,0.06,4.52,3.05,4.27,38.42,14.87,39.69,WALK
219.2144797,1.02,-0.1,0.08,6.1,-2.26,7.93,38.02,14.88,40.63,WALK
219.3244987,1.07,-0.04,0.03,-3.97,-6.84,1.77,38.07,14.49,39.93,WALK
219.4338305,1,0.14,0,16.36,-6.9,10.38,38.4,13.68,38.44,WALK
219.5428421,1,0.11,-0.02,34.48,9.4,-7.32,38.59,12.65,39.66,WALK
219.652873,0.93,0.02,0.03,16.97,3.66,-4.7,38.4,11.05,38.56,WALK
219.761713,0.97,0.04,0.08,2.38,10.74,-10.25,37.05,10.79,41.26,WALK
219.8705473,0.96,0.04,0.04,-11.6,1.59,-11.96,37.68,12.22,40.26,WALK
219.9801149,1.27,0.08,0.05,-10.8,-8.42,-16.05,37.61,14.32,40.76,WALK
220.0908945,0.95,-0.23,0.02,-11.72,-19.9,-7.51,38.92,15.28,39.42,WALK
220.2006192,1,-0.18,0.02,-45.84,-0.61,-11.78,39.76,16.55,38.68,WALK
220.3126023,0.92,-0.13,0.06,-35.71,0.85,-0.49,39.38,19.41,37.98,WALK
220.4240563,0.94,-0.12,0.12,-10.31,4.76,1.1,38.53,21.01,37.06,WALK
220.5349922,0.99,-0.12,0.11,3.3,1.22,3.3,38.68,21.18,37.74,WALK
220.6456485,1.02,-0.12,0.11,32.17,-10.38,13.18,39.05,19.37,38.37,WALK
220.7560513,1.28,0,0.19,51.39,-14.04,15.75,39.64,15.32,37.46,WALK
220.8669548,0.71,0.06,0,55.42,11.78,8.3,39.43,11.21,36.93,WALK
220.975642,1.08,-0.03,0.07,40.77,16.17,6.53,39.36,8.94,37.9,WALK
221.0867872,0.96,-0.04,0.06,13.73,19.78,-4.76,37.19,6.56,39.67,WALK
221.1967368,0.97,-0.03,0.07,-1.71,13.24,-3.6,36.46,7.26,39.43,WALK
221.3052311,1,0.09,-0.04,-7.75,-9.16,-9.7,36.89,7.57,40.54,WALK
221.4165368,1.44,-0.18,-0.1,-11.17,-11.54,-12.51,37.84,8.48,39.81,WALK
221.5276387,0.66,-0.09,-0.11,-29.85,-14.83,-6.16,38.2,10.13,38.07,WALK
221.6381397,1.12,-0.22,-0.03,-30.21,2.26,6.29,38.94,12.68,38.95,WALK
221.7480333,0.9,-0.03,0.05,-14.65,1.77,0.92,37.92,13.79,39.53,WALK
221.858861,0.97,-0.12,0.07,3.23,-2.26,6.41,37.39,13.12,39.43,WALK
221.9684494,1.03,-0.06,0.08,53.41,-11.29,9.03,38.62,11.11,39.25,WALK
222.0776832,1.23,0.04,0.02,106.08,-6.29,13.31,38.64,5.76,37.11,WALK
222.1862609,0.79,0.18,-0.08,102.72,7.81,11.96,38.99,-0.13,33.56,WALK
222.2960923,0.96,-0.1,0.01,80.14,12.27,8.85,38.11,-4.61,32.29,WALK
222.4077356,1.03,-0.09,0.12,39.43,2.93,4.88,37.41,-7.46,28.93,WALK
222.5180326,0.98,-0.05,0.09,11.6,1.1,-2.93,37.05,-8.23,28.42,WALK
222.6286011,0.99,0.01,0.07,-27.77,-13.06,-10.86,36.88,-8.02,27.31,WALK
222.7389123,1.28,-0.23,-0.1,-72.94,-0.79,-24.35,37.76,-5.04,28.37,WALK
222.8486078,0.85,-0.19,0.08,-93.99,8.73,0.61,37.98,-1.25,31.23,WALK
222.9585717,0.95,-0.17,0.06,-97.84,-4.33,3.97,38.27,2.29,33.44,WALK
223.0687201,0.91,-0.06,0.11,-72.27,-1.77,18.43,37.01,5.92,36.95,WALK
