Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z,Class
230.3266947,0.93,0,0.32,-8.79,-1.4,-2.99,31.45,39.22,8.35,STAND
230.4364095,0.95,0.01,0.34,-7.08,0.37,-1.71,31.98,39.51,7.03,STAND
230.5465899,0.94,0.01,0.33,-4.52,-2.01,-2.01,32.13,39.94,6.69,STAND
230.656697,0.92,0.01,0.33,-3.48,0.73,-1.04,31.3,39.07,5.92,STAND
230.7657175,0.95,0.02,0.33,-1.53,-0.06,-0.37,32.31,38.87,6.05,STAND
230.8749907,0.94,0.02,0.32,7.39,-2.14,3.91,32.13,39.14,5.54,STAND
230.9854596,0.94,-0.01,0.35,3.3,-1.4,-0.24,32.51,39.39,6.34,STAND
231.0955596,0.97,0,0.34,-3.05,-2.14,-1.04,32.51,39.21,6.53,STAND
231.2059581,0.94,0.03,0.33,-2.75,-3.6,-0.06,32.4,39.21,6.85,STAND
231.3164973,0.93,-0.02,0.35,-1.53,0,-0.49,32.37,39.44,6.95,STAND
231.4265158,0.94,0.04,0.35,-2.08,-0.24,-2.56,31.69,39.56,6.48,STAND
231.5365286,0.94,0.01,0.35,3.54,-1.4,1.1,31.82,39.53,6.35,STAND
231.645828,0.92,0.01,0.36,-0.67,-1.34,0.55,32.4,38.98,8.35,STAND
231.7560081,0.92,0.01,0.33,-1.71,-1.1,1.04,32.18,38.9,6.52,STAND
231.8651962,0.94,0.02,0.36,-0.06,-0.37,3.3,32.45,38.89,6.35,STAND
231.9745288,0.94,0.04,0.34,-0.61,-0.24,0.55,32.62,38.42,6.19,STAND
232.085146,0.92,0.03,0.34,-1.34,-0.73,1.22,32.45,38.35,7.56,STAND
232.1949646,0.92,0.04,0.35,-1.28,0.06,-2.01,32.25,38.23,5.73,STAND
232.3046768,0.94,0.04,0.35,-1.59,0.24,-2.01,33.18,38.62,6.18,STAND
232.4140625,0.93,0.04,0.33,-0.37,0.49,-0.24,32.17,38.34,7.39,STAND
232.5225956,0.93,0.02,0.34,-3.72,0.43,0,32.52,38.1,6.49,STAND
232.6323586,0.94,0.03,0.35,-2.38,1.34,-0.18,32.58,38.39,7.21,STAND
232.7431498,0.94,0.04,0.34,-2.69,0.79,-0.85,32.5,38.17,7.23,STAND
232.8512626,0.95,0.04,0.33,-0.24,-0.06,-0.31,32.71,38.21,7.04,STAND
232.9607425,0.94,0.04,0.33,-1.77,0.31,0.79,32.68,38.33,6.96,STAND
233.0711553,0.94,0.05,0.34,-0.98,-1.1,-3.48,33.01,37.63,6.7,STAND
233.1803124,0.94,0.03,0.32,-0.06,-1.28,-1.53,33.06,38.75,6.73,STAND
233.2910388,0.94,0.03,0.34,-1.77,-2.38,-0.98,32.82,38.13,6.57,STAND
233.4005129,0.94,0.04,0.35,0.31,-3.17,0.12,32.69,37.89,5.3,STAND
233.5090978,0.92,0.03,0.33,-0.43,-2.5,-0.24,32.01,38.45,5.9,STAND
233.6201696,0.94,0.03,0.35,2.26,-0.49,1.28,32.41,38.1,6.15,STAND
233.7293816,0.93,0.05,0.36,0.73,0.24,1.83,32.45,38.02,6.08,STAND
233.8401377,0.94,0.03,0.34,-0.18,0.24,1.16,32.54,38.68,6.51,STAND
233.9500036,0.93,0.04,0.34,-2.26,1.1,-0.06,32.57,38.65,6.19,STAND
234.0599272,0.94,0.03,0.33,-2.14,1.04,-1.59,32.64,37.96,6.84,STAND
234.1686363,0.94,0.04,0.35,-0.12,1.28,-0.31,32.36,38.28,7.19,STAND
234.2773139,0.94,0.03,0.34,1.16,0.43,-0.55,32.59,38.35,5.58,STAND
234.3866503,0.95,0.03,0.33,3.42,-0.24,0.79,32.87,38.23,6.86,STAND
234.4959383,0.94,0.03,0.33,-1.46,-0.49,-3.66,33.19,38.04,6.46,STAND
234.6055002,0.94,0.03,0.34,-0.55,-1.04,-2.01,32.64,38.46,6.93,STAND
234.7157004,0.93,0.05,0.34,-0.31,-0.73,-3.3,32.56,38.54,6.95,STAND
234.8256826,0.95,-0.01,0.34,3.72,0.43,3.42,32.71,38.82,7.35,STAND
234.9350555,0.94,0.06,0.33,-0.98,-2.5,-2.75,32.45,38.72,7.91,STAND
235.0445304,0.95,0,0.34,4.64,-1.16,1.34,32.5,38.81,7.43,STAND
235.1541462,0.92,0.04,0.36,2.01,-3.17,-2.87,33.03,39.45,5.96,STAND
235.263952,0.94,0,0.34,3.23,-1.59,0.12,32.14,39.26,7.32,STAND
235.3731201,0.92,0.02,0.35,0.73,-1.04,-2.26,32.73,39.72,7.53,STAND
235.4836009,0.93,0.01,0.34,-1.16,-1.1,-1.4,32.96,39.36,7.57,STAND
235.5933602,0.93,0,0.35,-3.17,-0.49,-0.92,32.41,39.61,7.34,STAND
235.7034981,0.95,0,0.36,-5.07,0.06,-0.18,32.76,38.54,7.34,STAND
235.8127899,0.93,0.03,0.34,-3.6,1.46,-0.18,32.36,38.9,6.85,STAND
235.9221044,0.94,0.01,0.34,0.31,1.28,-0.37,33.04,38.6,7.92,STAND
236.0310755,0.94,0.02,0.34,-2.14,-0.55,-1.34,32.43,39.01,6.42,STAND
236.1415048,0.93,0.04,0.34,-3.11,-0.92,-2.87,32.69,38.82,7.01,STAND
236.2500887,0.93,0.01,0.34,2.5,-0.92,-0.43,31.74,38.93,6.32,STAND
236.3605685,0.94,0.02,0.34,3.78,0.06,1.04,32.58,39.15,7.8,STAND
236.4706316,0.94,0.01,0.34,4.39,-0.24,0.61,32.42,38.7,7.6,STAND
236.5793319,0.94,0,0.34,6.47,-1.34,1.46,32.67,38.85,6.82,STAND
236.6888793,0.94,0,0.35,4.64,-0.73,-0.18,32.45,39.54,7.39,STAND
236.7979307,0.93,0,0.34,-2.62,1.16,-4.88,32.95,38.94,6.81,STAND
236.9072161,0.94,-0.01,0.35,-0.85,2.14,-2.75,32.36,39.06,8.57,STAND
237.0173802,0.94,-0.02,0.33,-3.85,0.85,-4.27,32.2,39.55,8.36,STAND
237.1267958,0.94,-0.01,0.34,-4.64,0,-3.11,31.97,39.61,7.34,STAND
237.2360623,0.95,-0.03,0.32,-6.96,1.28,0.61,31.92,39.44,8.39,STAND
237.3448284,0.94,0.01,0.33,-4.52,0.31,0.85,31.67,39.29,8.12,STAND
237.4551063,0.95,-0.01,0.35,-2.99,0.06,-0.49,31.98,39.28,7.19,STAND
237.5649331,0.96,0.01,0.32,-7.2,-1.22,3.11,31.88,39.01,7.54,STAND
237.6749542,0.94,-0.01,0.32,-2.87,-0.85,-0.67,31.86,38.94,6.68,STAND
237.7843685,0.93,0.04,0.33,-2.32,-0.55,0.18,31.87,38.73,7.53,STAND
237.894484,0.96,0.02,0.34,-4.03,-0.85,-3.3,31.91,38.51,8,STAND
238.003293,0.93,0.02,0.33,3.11,0.06,2.99,32.5,38.59,7.03,STAND
238.1139667,0.95,0,0.33,2.93,-1.77,2.56,32.69,38.51,7.23,STAND
238.2239037,0.94,0.03,0.32,-0.73,-1.77,0.37,32.19,38.6,7.23,STAND
238.3328006,0.94,0.03,0.34,0.92,-0.18,-0.49,32.51,38.02,5.94,STAND
238.4431021,0.93,0.03,0.33,-0.55,-0.55,-0.49,32.42,38.67,7.04,STAND
238.5529163,0.94,0.03,0.31,0.37,2.32,-1.46,32.48,38.02,6.92,STAND
238.6626151,0.97,-0.02,0.32,-2.81,1.34,2.81,32.59,37.84,7.14,STAND
238.7716613,0.93,0.07,0.33,-0.67,2.2,1.16,32.9,38.55,6.26,STAND
238.8814042,0.95,0.02,0.33,-0.06,0.98,1.53,33.08,37.85,7.68,STAND
238.9916677,0.93,0.05,0.32,-0.43,1.59,-0.98,32.95,37.87,6.51,STAND
239.1003406,0.95,0.07,0.33,0.73,0.43,-1.71,33.06,38.15,7.35,STAND
239.2108839,0.94,0.02,0.3,-3.48,-0.79,-4.58,32.97,37.81,8.3,STAND
239.320883,0.96,0.03,0.3,-2.56,-2.93,-2.14,32.89,38.09,7.5,STAND
239.4307992,0.95,0.02,0.31,-4.27,-4.09,-3.3,32.37,38.32,7.54,STAND
239.5404086,0.96,0.04,0.31,-4.09,-1.53,-1.1,32.5,38.16,5.77,STAND
239.6505735,0.94,0.02,0.34,2.56,-2.38,-0.49,32.36,38.06,6.24,STAND
239.7606869,0.94,0.03,0.34,4.82,-1.59,1.65,32.19,37.87,7.01,STAND
239.8693044,0.93,0.01,0.34,0.67,-1.16,0.92,32.46,38.33,6.64,STAND
239.9788599,0.93,0.04,0.35,2.81,-0.49,1.4,32.46,38.75,6.99,STAND
240.0885777,0.93,0.03,0.36,4.64,-0.24,2.75,33.13,38.23,6.43,STAND
240.1976399,0.92,0.05,0.39,2.14,4.33,-0.12,33.64,38.24,6.6,STAND
240.3078992,0.93,0.03,0.34,-6.04,5.31,-7.14,33.61,38.65,6.95,STAND
240.4164107,0.96,0.03,0.32,-10.56,3.36,1.28,33.37,37.96,7.64,STAND
240.5252712,0.94,0.04,0.27,-11.29,1.65,-0.49,33.36,37.6,8.17,STAND
240.6356299,0.94,0.06,0.27,-5.92,8.73,-0.31,33.35,37.74,7.85,STAND
240.7450721,0.95,0.04,0.24,0,13.31,-3.6,33.33,37.65,7.58,STAND
240.8546317,0.93,0.02,0.21,-3.6,26.98,-14.59,33.18,38.45,10.07,STAND
240.964921,0.95,0,0.15,-7.32,50.54,-25.76,32.65,39.61,10.71,STAND
241.0733807,0.97,-0.09,0.03,-9.46,46.08,-40.16,32.18,41.13,12.78,STAND
241.1832871,1,-0.12,-0.09,-15.56,38.39,-16.3,29.6,43.6,15.7,STAND
241.2937074,0.98,-0.26,-0.15,-10.13,14.22,-18.8,28.39,45.21,15.78,STAND
241.4039786,0.91,-0.21,-0.13,-0.79,15.99,-5.25,26.9,46.58,16.47,STAND
241.5133481,0.9,-0.1,-0.19,36.62,-7.63,21,27.39,46.13,17.35,STAND
241.6240849,1.05,-0.31,-0.23,50.48,-13.61,49.99,29.97,43.88,17.35,STAND
241.7336178,1.03,-0.06,-0.1,10.07,13.49,1.89,31.2,42.47,20.69,STAND
241.8440073,1.02,0.07,-0.1,30.15,11.96,20.08,31.73,41.44,22.07,STAND
241.9523239,1.17,-0.19,-0.25,2.87,8.91,19.71,32.45,38.83,24.63,STAND
242.0625179,0.97,0.09,-0.21,1.1,-13.18,-13.49,32.71,39.82,22.89,STAND
242.1721544,0.96,0.02,-0.19,2.93,2.01,-1.4,32.82,39.9,23.35,STAND
242.2829406,1,0.02,-0.18,-2.26,-7.26,1.28,32.81,39.87,23.5,STAND
242.392586,1,0.02,-0.18,-8.67,-4.76,0.31,32.9,40.1,23.19,STAND
242.502835,0.99,0.01,-0.16,-4.03,0.37,-0.18,32.86,40.21,21.96,STAND
242.6130216,1,0.01,-0.17,-2.81,-0.61,-2.5,32.93,40.23,21.51,STAND
242.7230706,1.01,-0.01,-0.17,-1.04,-0.06,0.24,33.02,39.81,22.05,STAND
242.8332362,1,-0.01,-0.16,-4.88,-0.61,0,32.43,40.22,22.22,STAND
242.9438703,1.02,0,-0.18,-1.16,-4.46,0.49,33.03,40.44,20.32,STAND
243.0528255,1,0,-0.16,-2.56,-2.38,-0.55,32.51,40.22,20.92,STAND
243.1625307,0.97,0.01,-0.14,-2.01,-2.08,-1.28,33.11,40.36,20.83,STAND
243.272666,1,0,-0.14,-0.49,0,-1.28,32.67,40.54,22.23,STAND
243.3829401,1,0,-0.15,0.92,-0.79,-0.79,33.2,40.11,21.3,STAND
243.492696,0.99,0,-0.14,1.83,-0.73,-0.92,32.89,40.22,21.47,STAND
243.6030755,1,0.01,-0.16,0.79,1.65,-1.46,33.41,39.78,21.15,STAND
243.7126706,1,0,-0.15,-0.43,1.83,-1.34,32.75,39.89,20.79,STAND
243.8227954,1,0,-0.16,1.71,1.04,-0.43,32.92,40.87,21.85,STAND
243.9328325,1,0,-0.15,0.31,-0.18,-0.67,33.06,40.15,21.62,STAND
244.0425577,1,0,-0.15,-0.79,-0.67,-0.49,32.96,40.31,21.3,STAND
244.1514874,1,0,-0.16,-1.46,-1.34,-0.24,32.91,40.33,22.27,STAND
244.26157,0.99,0,-0.14,-1.22,0.85,0.06,32.75,40.19,21.72,STAND
244.3720489,1,0,-0.16,-3.05,-0.55,-1.89,33.04,40.36,20.64,STAND
244.4817059,1,0,-0.16,-2.56,-0.92,-1.46,32.26,40.59,21.4,STAND
244.5919654,0.99,-0.01,-0.15,-0.43,-0.31,-0.79,32.19,40.48,21.31,STAND
244.7014725,1,0,-0.16,-0.92,1.22,-0.24,32.62,41.11,19.92,STAND
244.8110502,1,0,-0.15,-1.59,2.08,-0.49,32.7,40.48,20.86,STAND
244.9218833,1,0,-0.17,-0.18,-3.72,-1.65,32.74,40.3,21.69,STAND
245.0318382,1,0,-0.14,0.31,-0.43,-0.49,32.54,40.33,20.91,STAND
245.141932,1,0,-0.15,-0.79,-2.01,-1.1,32.73,40.87,21.81,STAND
245.2515025,0.99,0.01,-0.15,-0.37,0.12,-1.34,32.62,40.89,20.75,STAND
245.3618519,0.99,0,-0.14,0.37,0.12,-0.79,32.82,41.35,21.12,STAND
245.470773,1,0,-0.15,0.49,-1.28,-0.55,32.15,40.78,21.66,STAND
245.580642,1,-0.01,-0.15,2.5,-1.04,-0.85,31.69,40.49,21.41,STAND
245.6901872,0.99,0,-0.15,1.59,-2.5,-1.16,32.59,40.72,21.29,STAND
245.8005314,0.99,0,-0.14,3.54,0.43,-0.12,32.32,40.54,21.95,STAND
245.9110477,0.99,0,-0.14,1.71,0,-1.1,32.69,40.5,21.25,STAND
246.0200219,1,0,-0.14,3.42,1.04,-0.24,32.75,40.22,22.29,STAND
246.1295128,1.01,0,-0.15,5.07,1.4,1.59,32.86,40.36,23.05,STAND
246.2380483,0.98,0.02,-0.15,4.46,4.58,3.36,32.63,39.93,23.52,STAND
246.3472507,1,0.02,-0.17,5.62,0.31,-0.73,32.59,39.81,23.66,STAND
246.4576209,0.98,0,-0.17,2.87,1.16,1.16,32.8,39.4,23.45,STAND
246.5673175,0.98,0.03,-0.16,3.3,8.67,-1.22,32.91,39.25,24.13,STAND
246.6769123,0.99,0.01,-0.19,0.85,1.22,-0.79,32.58,39.2,24.27,STAND
246.7860687,0.98,0.01,-0.18,1.95,0.06,-0.85,31.95,39.51,24.02,STAND
246.8949964,1,0.03,-0.18,2.62,-0.43,-1.16,32.4,39.5,24.85,STAND
247.0051813,0.99,0.02,-0.18,4.15,-0.31,-1.89,32.92,39.82,24.98,STAND
247.1138811,0.99,0.04,-0.18,0.24,1.83,-0.18,32.67,39.47,24.67,STAND
247.2247114,1.06,0.02,-0.34,-6.65,-14.95,-0.73,32.47,39.37,23.62,STAND
247.3345656,1.15,-0.01,-0.25,-13.49,-9.46,3.23,32.58,39.65,22.5,STAND
247.4441867,1.12,0.03,-0.17,8.54,-1.71,5.98,32.79,39.45,22.61,STAND
247.5540028,1.06,0.05,-0.2,-13.85,-15.75,8.61,33.15,38.92,21.9,STAND
247.6640689,0.98,0.07,-0.03,-18.37,-18.01,8.85,33.98,38.42,20,STAND
247.7749057,0.85,0.05,0.12,-3.66,-33.39,3.23,35.13,37.87,17.64,STAND
247.8846323,0.91,0.12,0.19,-2.44,-17.46,-4.88,35.23,38,15.2,STAND
247.9949231,0.99,0.08,0.12,12.39,-2.81,-0.49,35.18,38.04,16.48,STAND
248.1050239,1.01,0.06,0.11,6.59,-6.29,-1.34,34.42,37.84,15.43,STAND
248.2136371,1.05,0.04,0.09,1.53,-14.77,-6.1,34.59,38.29,15.34,STAND
248.3236763,0.98,-0.04,0.11,-14.28,-29.11,-14.65,34.18,38.6,15.15,STAND
248.4334726,1,0.06,0.16,-22.71,-34.12,-13.55,32.56,39.67,10.64,STAND
248.5425708,0.86,0.05,0.25,-12.27,-23.13,2.44,32.14,39.14,7.08,STAND
248.6525037,0.97,0,0.3,2.75,-3.6,-1.16,32.39,39.1,7.37,STAND
248.7622268,0.92,-0.04,0.32,0.24,-3.17,0.43,32.74,38.87,5.88,STAND
248.8715403,0.98,-0.03,0.29,-5.92,-1.4,-3.42,32.2,38.9,6.97,STAND
248.9814832,0.92,-0.04,0.29,-0.43,-8.54,-1.22,31.59,39.03,5.48,STAND
249.0914378,0.95,-0.02,0.33,0.12,-12.15,-6.41,31.59,39.61,5.98,STAND
249.2020476,0.93,0,0.41,-14.89,-9.22,-4.94,30.43,39.07,5.04,STAND
249.3119833,0.83,0.03,0.34,-15.26,5.98,-1.59,30.11,39.51,3.83,STAND
249.4219756,1.02,0,0.36,-8.24,6.71,4.46,30.81,38.98,3.44,STAND
249.5319226,0.91,0.06,0.33,-1.04,2.2,1.59,30.3,38.31,4.82,STAND
249.6406469,0.92,0.05,0.3,13.85,5.92,3.97,31.38,38.57,4.02,STAND
249.7493963,1,0.03,0.31,13,10.01,6.96,31.7,38.53,4.59,STAND
249.859288,0.96,0.02,0.29,14.83,2.2,7.51,32.71,38.31,7.13,STAND
249.9698732,0.95,0,0.29,8.06,-1.46,-1.83,32.8,38.1,6.3,STAND
250.0795438,0.96,0.03,0.31,-3.11,-6.1,-3.78,32.6,38.77,6.97,STAND
250.1895988,0.92,0.04,0.33,-8.12,-5.98,-6.1,32.15,38.49,6.86,STAND
250.2993643,0.95,0.03,0.33,-4.88,1.22,-0.49,31.88,38.68,5.46,STAND
250.4095485,0.96,0.04,0.32,-5.62,-2.2,-1.34,31.96,37.99,4.91,STAND
250.5197878,0.94,0.04,0.32,-1.28,0.12,-1.04,31.63,38.15,6.13,STAND
250.6290927,0.96,0.03,0.32,3.6,0.85,1.04,32.01,38.57,5.63,STAND
250.7388513,0.93,0.04,0.32,0.31,2.81,-2.08,32.24,38.65,6.52,STAND
250.8474634,0.97,0.01,0.29,-7.26,-0.37,-3.36,31.97,38.9,6.56,STAND
250.9576602,0.95,0.04,0.32,-4.39,-0.85,-1.77,31.92,38.23,7.46,STAND
251.0662529,0.95,0.04,0.33,5.55,-0.61,2.08,32.14,38.6,5.98,STAND
251.1752832,0.94,0.02,0.31,5.8,1.46,0.61,31.57,38.43,6.93,STAND
251.2848711,0.95,0.03,0.31,-0.92,0.37,-2.99,32.32,38.44,6.69,STAND
251.3939035,0.97,0.02,0.31,-1.83,2.14,-1.95,31.75,38.5,6.69,STAND
251.502434,0.94,0.02,0.31,-3.66,0.49,0.92,32.26,39.2,6.71,STAND
251.6124723,0.94,0.02,0.29,-2.08,0.12,0.73,32.26,38.2,6.58,STAND
251.722451,0.94,0.03,0.29,-1.4,1.65,1.95,32.21,38.07,6.49,STAND
251.8305409,0.97,0.03,0.3,-2.81,1.46,2.14,32.3,37.4,8.11,STAND
251.940119,0.97,0.06,0.28,-7.45,1.1,3.97,32.82,37.6,6.45,STAND
252.0495479,0.96,0.06,0.23,-2.62,1.4,3.36,32.48,37.24,7.84,STAND
252.15924,0.96,0.07,0.26,-0.31,2.87,0.55,32.69,36.58,6.04,STAND
252.2698791,0.96,0.08,0.24,1.59,1.34,-0.61,33.34,36.55,6.08,STAND
252.3783438,0.97,0.06,0.25,-0.12,0.61,0.12,33.25,36.55,7.21,STAND
252.4889655,0.98,0.07,0.26,-1.46,-2.99,0.43,33.59,36.65,7.17,STAND
252.5988553,0.94,0.06,0.26,0.43,-7.08,-1.65,33.61,36.54,7.63,STAND
252.708086,0.94,0.06,0.28,4.09,-10.31,-2.87,32.75,36.77,5.38,STAND
252.8182096,0.94,0.06,0.28,0.79,1.04,-1.46,32.67,37.08,6.04,STAND
252.9277461,0.97,0.05,0.3,2.08,-11.66,-1.4,31.87,37.44,5.51,STAND
253.0374479,0.95,0.06,0.32,-0.43,-11.54,-3.72,32.32,37.45,6.31,STAND
253.1477947,0.93,0.06,0.36,-2.38,-12.27,-4.15,32.25,37.6,4.47,STAND
253.2579401,0.91,0.06,0.39,-3.17,-13.61,-1.22,31.68,37.43,3.53,STAND
253.3678758,0.87,0.06,0.41,-1.4,-8.12,0.43,31.53,37.61,4.16,STAND
253.4776561,0.89,0.07,0.41,2.87,-3.85,1.71,31.69,37.32,3.21,STAND
253.5864291,0.9,0.07,0.43,8.79,-3.72,2.38,31.08,37.24,3.69,STAND
253.6953952,0.9,0.04,0.45,4.64,-2.81,0.24,31.29,37.26,3.74,STAND
253.8049738,0.88,0.04,0.44,-0.49,-2.62,0.06,30.83,37.46,3.83,STAND
253.9145465,0.88,0.05,0.43,-6.04,-2.2,-0.85,30.44,37.61,3.09,STAND
254.0241454,0.89,0.07,0.44,-6.29,-0.85,-2.32,31.19,37.45,2.84,STAND
254.1344597,0.88,0.07,0.44,-2.56,-0.85,-0.24,31.53,36.98,2.58,STAND
254.2442863,0.9,0.06,0.41,-1.83,1.65,1.77,31.52,36.65,3.22,STAND
254.3554692,0.89,0.08,0.41,-0.79,5.07,-1.28,31.19,36.84,3.74,STAND
254.4652877,0.93,0.07,0.4,0.12,5.68,-0.24,31.64,37.29,3.16,STAND
254.5755124,0.93,0.06,0.38,-4.03,6.65,-1.28,31.37,37.1,3.63,STAND
254.6853757,0.93,0.05,0.35,-4.7,6.53,-0.67,31.52,36.72,4.8,STAND
254.7951684,0.95,0.05,0.32,-5.68,5.07,-2.81,31.45,36.33,3.59,STAND
254.9059548,0.96,0.07,0.31,-2.08,3.3,-0.79,31.91,36.46,4.77,STAND
255.0157425,0.94,0.05,0.31,-1.22,7.32,-2.32,32.17,36.33,4.32,STAND
255.1249084,0.96,0.07,0.32,-0.79,-0.43,-0.37,32.02,36.52,4.75,STAND
255.2340748,0.94,0.08,0.33,-2.93,-2.75,-3.17,32.59,36.78,4.46,STAND
255.3449657,0.94,0.09,0.34,-2.87,-2.93,-0.61,32.63,36.52,4.22,STAND
255.4545863,0.91,0.07,0.34,3.48,-1.83,2.38,32.54,36.62,3.96,STAND
255.5644786,0.93,0.07,0.34,6.1,-3.17,-0.98,32.12,37.16,4.69,STAND
255.6742351,0.93,0.07,0.35,1.83,-1.46,0,32.15,36.95,5.22,STAND
255.783798,0.93,0.06,0.36,-0.18,-0.61,-2.14,32.15,37.3,4.37,STAND
255.8939071,0.93,0.06,0.36,-0.24,-1.34,-2.5,32.1,37.38,4.37,STAND
256.0031071,0.93,0.06,0.37,-2.81,0.85,-1.28,32.2,37.18,4.3,STAND
256.1136611,0.97,0.07,0.34,-2.44,1.34,-1.89,32.18,37.37,4.86,STAND
256.2239311,0.93,0.06,0.34,0.12,-0.37,0.61,31.85,37.15,4.03,STAND
256.333472,0.94,0.03,0.32,0.85,-0.85,4.09,32.12,36.98,5.51,STAND
256.4424331,0.94,0.06,0.33,0.55,-5.19,0.61,32.26,37.29,4.83,STAND
256.551791,0.88,0.07,0.4,-1.46,-2.01,1.77,31.71,36.96,4.77,STAND
256.6613851,0.95,0.1,0.37,-0.73,2.44,0.61,32.3,37.43,4.64,STAND
256.7707162,0.92,0.09,0.33,2.62,2.93,-0.06,32.34,36.47,4.72,STAND
256.8805814,0.94,0.06,0.33,0.92,4.33,-2.62,32.51,36.83,5.7,STAND
256.9896495,0.94,0.07,0.33,-2.87,2.32,-3.11,32.17,37.11,6.46,STAND
257.0996115,0.95,0.07,0.32,-3.3,0.37,-3.54,32.76,37.43,4.66,STAND
257.2097869,0.95,0.07,0.33,-2.5,-0.85,-2.38,32.63,37.43,5.03,STAND
257.3197818,0.94,0.06,0.33,0.79,-0.18,-0.98,32.26,36.88,5.09,STAND
257.4293904,0.95,0.06,0.33,0.73,0,-1.4,31.7,36.99,5.35,STAND
257.5384851,0.94,0.06,0.33,-1.46,0.55,-2.44,31.82,37.49,5.51,STAND
257.6475136,0.93,0.05,0.31,1.1,-0.31,-1.22,31.62,37.65,5.64,STAND
257.7572217,0.97,0.03,0.34,6.65,-4.82,-5.49,31.35,38.34,6.29,STAND
257.8677251,0.96,0.05,0.33,-0.98,15.32,1.83,31.48,37.54,6.19,STAND
257.9776669,0.98,0.05,0.33,2.26,-2.32,2.38,31.43,37.9,5.93,STAND
258.0868351,0.95,0.05,0.33,-0.37,-4.27,0.61,32.06,37.22,5.63,STAND
258.1978137,0.96,0.05,0.33,-2.87,-3.36,0.73,32.43,36.99,5.58,STAND
258.3074636,0.95,0.06,0.34,-0.73,-3.66,0.37,32.24,36.93,6.26,STAND
258.4171426,0.94,0.06,0.34,2.75,-4.15,-0.37,31.58,37.34,6.48,STAND
258.5276647,0.93,0.06,0.35,3.3,-7.14,-0.24,31.95,37.11,5.31,STAND
258.6364064,0.92,0.05,0.38,2.81,-9.52,-0.61,32.07,36.79,4.44,STAND
258.7464521,0.9,0.05,0.4,0.06,-8.67,-0.24,31.65,37.07,4.17,STAND
258.8561981,0.9,0.06,0.42,-0.18,-5.49,0.37,31.86,37.22,3.94,STAND
258.9664004,0.89,0.06,0.44,-1.22,-3.54,-0.31,31.79,37.78,4.36,STAND
259.0742726,0.9,0.06,0.44,-1.22,-4.82,-1.22,31.45,37.84,3.67,STAND
259.1845047,0.89,0.05,0.44,0.73,-1.89,-2.81,30.81,38.26,3.37,STAND
259.2933898,0.9,0.05,0.44,1.59,0.31,-2.69,31.57,38.51,3.82,STAND
259.4024696,0.9,0.04,0.43,0.85,2.69,-2.75,30.8,38.04,4.24,STAND
259.511749,0.9,0.04,0.42,-0.73,3.05,-2.62,31.2,38.01,4.77,STAND
259.6200118,0.9,0.04,0.41,-1.16,5.8,-2.01,30.79,38.51,4.32,STAND
259.730448,0.91,0.04,0.4,-2.08,4.39,-1.34,31.46,37.98,2.8,STAND
259.8395693,0.92,0.04,0.39,-2.56,2.69,-0.31,31.12,37.68,4.83,STAND
259.9498148,0.92,0.04,0.38,-3.23,2.14,0.67,31.53,37.84,5.62,STAND
260.0599842,0.92,0.04,0.37,-3.05,2.08,-0.61,31.09,37.92,4.31,STAND
260.1697838,0.93,0.05,0.37,-2.32,2.5,-1.16,30.99,37.87,3.66,STAND
260.2784739,0.93,0.05,0.36,2.26,4.82,-1.71,31.95,37.66,4.86,STAND
260.387898,0.93,0.03,0.35,-0.67,7.2,-1.34,31.23,37.6,4.11,STAND
260.4974473,0.95,0.03,0.34,-2.44,3.54,-2.38,31.52,37.49,5.74,STAND
260.6071932,0.95,0.03,0.33,-0.12,2.93,-0.79,31.23,37.27,6.84,STAND
260.7177904,0.95,0.04,0.31,3.11,3.97,-1.04,31.99,37.59,5.88,STAND
260.8266492,0.95,0.03,0.31,2.44,2.2,-1.34,32.1,38.28,6.7,STAND
260.9351456,0.95,0.02,0.31,0.06,-0.12,-1.22,31.8,37.63,5.83,STAND
261.044296,0.95,0.03,0.32,-0.61,1.46,-0.73,31.7,38,8.03,STAND
261.1548684,0.95,0.02,0.31,0.43,0.37,0,31.7,38.12,6.49,STAND
261.2644212,0.95,0.03,0.3,0.31,-0.24,-0.61,31.54,38.1,6.9,STAND
261.374099,0.97,0.04,0.29,-1.28,-2.93,-1.65,31.4,38.28,6.52,STAND
261.4837353,0.93,0.01,0.3,0.43,-1.77,0.67,31.73,37.81,5.83,STAND
261.5934708,0.9,0.01,0.32,4.21,11.54,-4.39,31.73,38.04,7.24,STAND
261.7031305,0.99,0.02,0.29,19.78,15.14,-3.6,32.03,38.37,7.81,STAND
261.8127215,0.97,0,0.27,27.47,1.77,-1.34,31.96,39.17,8.98,STAND
261.9222088,0.95,-0.02,0.24,9.4,1.4,-1.95,32.46,39.88,10.12,STAND
262.0323679,0.96,-0.04,0.3,2.26,-6.1,0.55,32.37,39.62,10.67,STAND
262.1421721,0.96,-0.03,0.28,2.14,-0.18,-1.89,32.39,39.69,10.58,STAND
262.2525325,0.95,-0.04,0.3,9.4,1.77,0.61,32.58,39.33,10.62,STAND
262.3613245,0.95,-0.02,0.28,10.44,-9.03,-0.85,32.9,39.6,11.27,STAND
