Time (s),Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Mag_X,Mag_Y,Mag_Z
20.920350074768066,2.52, 0.22, 0.26, 22.46, -3.85, 33.69, 32.31, 21.13, 43.70,
21.029325246810913,1.26, -0.23, 0.25, 11.96, 83.31, 19.35, 32.96, 14.47, 44.97,
21.13785433769226,-0.05, -0.13, -0.10, 42.85, -16.30, 8.00, 31.07, 11.98, 46.33,
21.248095989227295,0.69, -0.26, -0.25, -67.50, -6.71, -5.55, 33.40, 11.15, 45.07,
21.3582444190979,2.01, -0.26, -0.15, -105.16, -2.50, 0.55, 34.07, 15.50, 44.41,
21.46690011024475,0.40, 0.18, -0.19, -59.39, 11.54, 29.54, 32.89, 19.57, 45.03,
21.57709836959839,0.05, 0.07, -0.20, 19.47, -38.15, -17.76, 32.92, 21.29, 44.51,
21.68733787536621,3.04, 0.58, -0.27, 49.62, -35.46, -23.19, 34.17, 20.67, 44.09,
21.79694962501526,0.92, -0.11, 0.02, 21.61, 27.10, -5.13, 34.40, 16.24, 45.58,
21.907381057739258,-0.21, -0.28, -0.20, 56.15, -37.96, -14.40, 33.45, 13.59, 44.57,
22.01694965362549,2.04, -1.05, 0.05, 64.15, -29.60, -34.42, 34.86, 15.19, 43.08,
22.127710819244385,1.54, 0.03, 0.32, -94.85, 83.74, 28.87, 35.02, 19.31, 43.03,
22.23686718940735,0.10, 0.37, -0.24, -44.31, 11.41, 0.06, 32.95, 21.34, 43.98,
22.34746289253235,0.16, 0.14, -0.13, 15.93, -24.05, -4.64, 32.86, 22.51, 43.30,
22.457341194152832,2.04, 0.49, -0.29, 46.69, -24.96, 23.74, 33.97, 19.27, 42.99,
22.567744493484497,0.58, 0.11, 0.03, 36.19, -3.85, -0.73, 33.09, 14.82, 45.37,
22.677226066589355,-0.13, -0.10, -0.15, -19.71, -56.40, -24.23, 32.64, 12.81, 43.84,
22.787183046340942,2.64, -0.58, 0.21, -24.66, -3.48, -71.23, 36.45, 13.67, 41.66,
22.89709782600403,1.28, 0.07, 0.23, -104.98, 44.62, 33.51, 35.85, 21.47, 41.52,
23.006093978881836,0.03, 0.12, -0.21, -53.34, -0.18, 3.23, 34.46, 24.33, 41.61,
23.11616802215576,0.55, 0.03, -0.11, 52.61, -52.86, 14.65, 38.02, 23.22, 36.76,
23.226044416427612,2.01, 0.05, 0.04, 33.51, 56.21, 47.30, 36.80, 18.80, 40.39,
23.33475661277771,0.13, 0.04, 0.12, 38.51, 14.95, 11.54, 36.05, 14.67, 41.49,
23.443828105926514,-0.19, -0.09, -0.13, -2.08, -26.55, -45.65, 34.52, 15.99, 43.84,
23.554495811462402,2.79, -0.58, -0.39, -37.48, 12.76, -16.36, 36.34, 17.29, 43.95,
23.664225816726685,0.87, -0.24, -0.09, -59.69, 15.01, 38.88, 34.88, 20.79, 43.38,
23.77313995361328,-0.20, 0.04, -0.25, -19.59, 12.63, 0.00, 33.20, 23.19, 44.04,
23.882055521011353,2.93, 0.51, 0.06, 21.48, 1.77, 34.73, 33.24, 21.11, 43.29,
23.991353273391724,1.66, -0.05, 0.39, 1.10, 74.16, 1.77, 34.11, 16.52, 44.78,
24.101272344589233,0.08, -0.07, -0.03, 25.76, 14.65, -14.04, 32.04, 15.09, 45.14,
24.211779832839966,0.39, -0.20, -0.41, -41.32, -14.77, -7.26, 33.53, 14.58, 45.98,
24.32192087173462,2.00, -0.32, -0.18, -76.23, 7.20, -18.98, 33.53, 18.60, 43.43,
24.43201184272766,0.29, 0.03, -0.17, -16.97, 2.81, -0.12, 32.93, 21.57, 43.93,
24.54263687133789,0.01, 0.08, -0.18, 21.73, -20.81, -4.46, 33.62, 21.73, 43.18,
24.652299642562866,3.06, 0.77, -0.36, 51.21, -18.98, -5.68, 33.62, 19.51, 44.24,
24.761996269226074,0.96, -0.14, -0.15, 19.84, 45.10, -1.83, 32.80, 13.59, 45.53,
24.872774124145508,-0.12, -0.14, -0.21, 26.98, -44.43, -15.14, 30.03, 11.84, 47.55,
24.983362436294556,2.02, -0.64, 0.22, 15.56, -50.05, -1.28, 32.51, 13.32, 45.19,
25.093108892440796,1.54, 0.03, -0.03, -100.40, 75.13, 6.96, 34.48, 17.71, 43.49,
25.20183038711548,0.11, 0.21, -0.22, -37.54, 11.72, 14.83, 32.13, 21.25, 43.87,
25.31240153312683,0.11, 0.06, -0.22, 27.34, -25.15, -1.22, 32.57, 21.15, 44.70,
25.423316955566406,1.87, 0.72, -0.21, 83.80, -43.52, 5.37, 32.07, 18.21, 44.23,
25.53199791908264,0.79, 0.16, -0.05, 33.81, 6.65, -14.04, 31.93, 14.23, 44.53,
25.642427682876587,-0.37, -0.16, -0.14, 16.11, -30.52, -15.38, 31.85, 12.68, 44.96,
25.752591609954834,2.44, -0.14, 0.09, -35.46, -17.21, -52.55, 33.62, 13.70, 43.13,
25.861926555633545,1.16, -0.03, -0.14, -77.51, 50.42, 17.52, 33.50, 20.65, 43.41,
25.97223401069641,-0.21, 0.04, -0.29, -5.62, 18.01, 13.67, 30.68, 24.16, 44.32,
26.082688331604004,0.77, -0.08, -0.26, 46.69, -17.88, -2.38, 33.00, 22.51, 44.37,
26.192129611968994,1.87, -0.03, -0.04, 73.30, 26.61, 34.73, 34.24, 17.64, 43.66,
26.302907705307007,0.21, 0.04, -0.02, 46.57, 3.05, 2.56, 32.93, 14.07, 45.45,
26.41367506980896,-0.03, -0.09, -0.06, -1.65, -13.37, -14.53, 32.82, 12.82, 44.84,
26.523410081863403,2.73, 0.10, -0.38, -25.21, -87.77, 18.98, 36.71, 14.45, 43.03,
26.63248634338379,0.71, -0.05, -0.24, -65.61, 65.06, 31.13, 35.12, 16.63, 42.97,
26.742105960845947,-0.14, 0.03, -0.27, -14.71, -17.15, -28.93, 35.16, 18.30, 42.20,
26.851072072982788,2.59, 0.57, -0.04, 69.09, 75.01, 39.37, 36.78, 20.57, 40.16,
26.960132598876953,1.38, 0.15, 0.02, 40.47, -0.43, 2.50, 35.78, 15.70, 41.38,
27.070302724838257,0.01, 0.02, -0.03, 16.36, -19.23, -2.75, 36.56, 14.69, 40.10,
27.180627822875977,0.33, -0.02, -0.03, -54.50, -87.89, -36.87, 37.35, 16.48, 38.83,
27.29082202911377,2.09, -0.17, 0.05, -41.02, 54.50, -44.13, 37.11, 20.30, 38.84,
27.402358531951904,0.11, -0.01, -0.21, -4.76, -26.06, -4.82, 35.05, 23.17, 38.88,
27.513035535812378,0.06, 0.11, -0.02, 12.27, -19.90, -7.87, 34.88, 23.14, 39.71,
27.622684001922607,3.02, 0.04, -0.31, 39.55, -21.36, 50.05, 35.24, 21.81, 40.47,
27.73337483406067,0.69, 0.09, -0.15, 65.19, 11.96, -7.08, 34.42, 16.13, 43.53,
27.842828512191772,-0.16, -0.23, -0.26, 26.61, -10.56, -8.91, 32.76, 13.51, 43.08,
27.953068256378174,2.30, -0.23, -0.18, -83.74, 6.16, -32.65, 33.96, 16.26, 43.85,
28.063127994537354,1.39, -0.05, -0.08, -69.46, 54.26, 18.98, 33.29, 19.32, 42.63,
28.17282795906067,-0.03, 0.17, -0.27, -6.53, -13.31, 16.72, 32.18, 21.06, 42.11,
28.283371448516846,0.59, 0.27, 0.03, 63.66, 27.83, 7.14, 33.14, 20.18, 42.47,
28.392524242401123,1.62, 0.39, -0.26, 88.81, 30.40, 17.03, 31.79, 16.80, 43.62,
28.50184392929077,0.16, -0.12, 0.02, 40.95, 29.11, -5.86, 30.26, 12.90, 45.96,
28.611350536346436,0.13, -0.22, -0.10, -47.12, -36.25, -10.99, 32.73, 11.90, 44.67,
28.72082257270813,2.72, -0.34, -0.13, -81.85, -36.50, -8.06, 32.53, 18.62, 44.01,
28.832510471343994,0.49, 0.07, -0.26, -33.26, 44.80, 0.55, 30.68, 22.35, 45.92,
28.94205093383789,-0.12, 0.14, -0.12, 25.63, -43.95, -0.92, 29.54, 22.78, 45.15,
29.051955699920654,2.68, 0.26, -0.43, 56.46, -6.96, -16.11, 30.15, 20.96, 46.51,
29.161028146743774,0.85, -0.13, -0.04, -7.75, 76.72, -0.31, 30.53, 14.84, 47.50,
29.271126747131348,-0.36, -0.22, -0.03, 89.78, -53.83, -16.05, 28.36, 12.17, 49.11,
29.381277561187744,2.20, -0.60, -0.25, -84.78, 43.58, -36.99, 32.56, 13.57, 47.11,
29.492002487182617,1.52, 0.06, -0.45, -87.16, 33.14, 14.71, 32.48, 19.07, 46.17,
29.600338220596313,-0.02, 0.29, 0.01, -62.56, 37.78, 23.01, 30.09, 20.18, 47.89,
29.711347341537476,0.55, 0.22, -0.23, 60.97, -41.63, -2.81, 31.91, 18.51, 46.31,
29.821561574935913,1.88, 0.49, -0.35, 89.42, 15.01, 23.99, 31.69, 17.08, 47.61,
29.930960416793823,0.26, 0.05, -0.06, 34.06, 4.09, -0.92, 30.35, 12.18, 49.15,
30.040997982025146,0.07, -0.19, -0.05, -28.81, -38.76, -12.21, 32.71, 10.52, 46.29,
30.15342402458191,3.02, 0.13, -0.49, -86.06, -59.02, -17.70, 34.13, 18.08, 45.30,
30.26364278793335,0.54, -0.05, -0.14, -61.40, 18.68, 14.89, 32.80, 20.85, 45.24,
30.373513221740723,-0.20, 0.03, -0.20, -6.96, -25.45, -0.43, 32.06, 22.68, 45.04,
30.483439922332764,3.03, 0.46, -0.47, 67.99, -32.23, 3.66, 32.58, 21.86, 44.46,
30.592424392700195,0.82, -0.20, -0.07, 18.43, 35.89, -6.35, 34.03, 16.54, 45.09,
30.702661991119385,-0.21, -0.15, -0.10, 60.36, -54.69, -25.51, 32.20, 13.98, 44.09,
30.81329369544983,2.69, -0.17, -0.17, -82.64, 80.75, -8.91, 33.58, 17.77, 45.65,
30.923008918762207,1.01, 0.30, -0.27, -77.94, 37.60, 14.83, 33.00, 23.02, 43.59,
31.03292417526245,-0.11, 0.11, -0.23, -7.81, -7.87, 10.01, 31.53, 23.39, 44.56,
31.143081665039062,0.97, 0.19, 0.06, 45.53, 14.83, 10.80, 33.28, 22.19, 41.92,
31.252220630645752,1.63, -0.14, -0.22, 96.92, 56.34, 13.92, 33.17, 19.69, 43.18,
31.36245822906494,0.16, -0.28, -0.10, 55.97, -3.91, -3.48, 31.51, 13.49, 45.98,
31.471635818481445,0.09, -0.13, -0.14, -43.70, -27.95, 0.61, 34.70, 11.96, 43.77,
31.58261227607727,2.43, -0.42, -0.14, -86.24, -5.13, 0.67, 33.94, 17.40, 43.51,
31.691981554031372,0.29, 0.04, -0.24, -35.22, -10.62, 12.51, 33.19, 21.02, 44.03,
31.802002906799316,-0.13, 0.05, -0.14, 18.37, -32.41, -6.23, 31.93, 21.90, 42.68,
31.911905765533447,3.50, 0.93, -0.05, 93.63, -56.95, -0.98, 32.73, 21.19, 43.53,
32.023537397384644,0.60, 0.00, -0.12, 41.56, 21.18, -9.46, 33.76, 13.01, 44.41,
32.133450746536255,-0.13, -0.18, -0.07, 67.08, -43.52, -24.23, 33.52, 10.71, 42.88,
32.24312090873718,3.04, 0.34, 0.10, -55.05, -16.91, -31.98, 34.40, 14.44, 43.60,
32.35301971435547,0.98, 0.25, -0.27, -64.58, 5.62, 16.36, 34.08, 20.34, 42.80,
32.46277666091919,-0.44, 0.05, -0.25, -0.79, -51.51, 2.20, 33.47, 21.83, 41.43,
32.57411432266235,3.94, -0.23, 0.10, -5.49, 55.54, 3.30, 35.78, 20.59, 40.17,
32.683871030807495,1.68, -0.14, 0.02, 72.33, 46.08, 17.46, 34.68, 15.54, 44.71,
32.7949104309082,0.28, -0.15, -0.06, 5.31, 10.56, 2.26, 32.92, 12.74, 43.66,
32.90557384490967,0.39, -0.28, -0.12, -11.23, -60.67, -3.78, 35.47, 13.99, 42.55,
33.0149347782135,1.87, -0.17, 0.05, -91.37, 38.82, 4.64, 35.00, 19.14, 42.70,
33.12477660179138,0.20, 0.09, -0.24, -23.80, -2.69, 20.26, 34.23, 21.44, 42.31,
33.23560833930969,-0.11, 0.12, -0.09, 42.18, -32.17, -4.70, 32.93, 22.13, 42.53,
33.34548902511597,2.94, 0.67, -0.14, 71.66, -56.70, -14.89, 33.52, 19.70, 41.59,
33.45563340187073,0.61, 0.04, -0.02, 29.30, 26.43, 3.97, 33.41, 12.56, 44.62,
33.565303802490234,-0.17, -0.13, -0.03, 47.24, -47.06, -15.63, 33.61, 10.73, 43.16,
33.67582845687866,2.21, 0.15, -0.12, -40.59, -17.52, -18.55, 34.41, 14.62, 42.48,
33.78738737106323,0.97, 0.15, -0.23, -83.86, 9.52, 5.43, 34.13, 19.29, 42.83,
33.89678120613098,-0.33, 0.04, -0.31, -6.65, -38.82, 5.31, 34.09, 21.87, 41.91,
34.006152868270874,3.06, 0.21, -0.08, -9.28, 56.46, -0.18, 35.19, 22.02, 39.66,
34.11532759666443,1.67, -0.06, 0.14, 65.86, 42.85, 26.06, 35.96, 15.65, 42.53,
34.225456953048706,0.01, -0.16, -0.17, 54.20, 18.62, 4.64, 32.98, 12.43, 43.24,
34.333658933639526,0.14, -0.21, -0.16, -40.04, -13.06, -9.89, 34.89, 11.05, 40.73,
34.443949699401855,2.21, -0.24, -0.12, -102.91, -11.17, -5.92, 34.64, 15.30, 42.25,
34.55454206466675,0.47, 0.14, -0.22, -60.85, 7.20, 11.35, 34.24, 19.23, 41.80,
34.663615226745605,-0.39, 0.08, -0.13, 22.09, -32.90, -9.28, 33.34, 21.57, 41.46,
34.77320384979248,2.56, 0.35, -0.12, 79.71, -11.90, 6.04, 35.03, 20.26, 40.23,
34.881786584854126,0.80, -0.14, -0.04, 20.02, 40.04, 4.39, 33.89, 13.65, 43.93,
34.990703105926514,-0.06, -0.11, -0.13, 49.07, -53.53, -7.26, 33.69, 10.64, 42.11,
35.10139226913452,2.70, -0.48, -0.05, -79.96, 32.04, -22.89, 35.95, 12.35, 42.29,
35.21138048171997,1.50, -0.03, 0.10, -97.11, 59.75, 17.58, 34.29, 18.32, 42.18,
35.32112407684326,0.11, 0.11, -0.25, -50.60, 10.19, 14.34, 33.57, 20.79, 41.06,
35.4302179813385,0.31, 0.12, -0.08, 39.73, -38.27, -7.57, 34.12, 20.65, 40.48,
35.53968644142151,2.06, 0.35, -0.18, 105.59, 43.95, 25.27, 34.72, 17.02, 42.58,
35.64926862716675,0.12, -0.02, -0.05, 62.93, 7.02, 2.26, 34.01, 11.50, 40.99,
35.7581353187561,-0.26, -0.06, 0.01, 16.24, -29.72, -28.69, 35.16, 10.18, 42.19,
35.86711144447327,3.40, -0.07, 1.09, -99.67, 41.81, -18.31, 34.39, 14.40, 43.07,
35.97673273086548,0.68, 0.26, -0.20, -41.87, -29.05, 12.08, 33.34, 18.92, 42.93,
36.08700704574585,-0.46, 0.10, -0.15, -7.81, -25.33, 4.09, 33.00, 19.89, 42.26,
36.19768691062927,2.56, 0.22, 0.30, 19.41, -8.61, 29.72, 34.84, 19.53, 40.64,
36.30672764778137,1.38, -0.20, 0.45, 15.93, 64.94, 15.63, 33.23, 13.06, 43.20,
36.417319774627686,0.00, -0.21, -0.12, 47.06, -5.07, 3.85, 32.32, 11.07, 44.57,
36.525869607925415,1.33, -0.46, 0.08, -10.01, -27.34, -23.50, 34.03, 11.56, 42.79,
36.634828090667725,1.71, -0.02, -0.08, -106.08, 45.96, -20.02, 35.24, 16.97, 42.18,
36.74445414543152,0.22, 0.08, -0.09, -62.44, 18.68, 17.70, 33.76, 20.02, 44.01,
36.853498220443726,0.04, 0.17, -0.18, 50.29, -29.11, -3.72, 34.11, 20.80, 40.53,
36.96259021759033,2.66, 0.81, -0.09, 87.77, -4.09, 21.06, 33.98, 19.13, 40.83,
37.07213044166565,0.53, 0.09, 0.00, 39.79, 17.21, 3.60, 33.53, 11.74, 43.88,
37.181565046310425,-0.27, -0.04, -0.14, 30.09, -54.14, -28.75, 33.94, 10.67, 43.29,
37.29058337211609,2.63, -0.24, -0.05, -49.80, -16.78, -31.68, 34.69, 15.04, 42.00,
37.40037655830383,0.91, 0.09, -0.26, -70.31, 13.24, 3.91, 34.02, 20.24, 42.32,
37.50957274436951,-0.40, 0.01, -0.27, -24.78, -4.76, 13.98, 33.56, 22.16, 43.10,
37.620078325271606,3.62, -0.08, 0.26, -24.96, 4.88, 12.27, 34.17, 21.31, 42.94,
37.730424642562866,1.23, -0.17, 0.01, 46.39, 46.39, 15.81, 34.51, 14.32, 45.03,
37.8403799533844,-0.12, -0.14, -0.24, 61.28, -36.07, 0.12, 32.93, 11.18, 44.67,
37.9511444568634,0.64, -0.31, 0.07, -54.02, 8.85, -11.11, 36.38, 11.74, 41.88,
38.06009888648987,1.93, -0.17, -0.02, -108.70, 29.11, -17.09, 35.31, 17.60, 42.82,
38.16978621482849,0.27, 0.08, -0.21, -43.88, 23.93, 16.60, 34.38, 21.00, 42.61,
38.27816462516785,0.04, 0.08, -0.20, 49.44, -28.20, -0.61, 35.14, 20.73, 41.69,
38.389211654663086,3.12, 1.08, -0.13, 89.29, 15.32, -7.08, 35.56, 19.12, 42.13,
38.50012731552124,0.65, 0.04, -0.04, 58.35, 7.57, -4.82, 34.89, 10.29, 43.41,
38.60856509208679,-0.38, -0.14, -0.04, -7.81, -39.55, -31.13, 34.96, 9.39, 43.95,
38.71874022483826,2.66, 0.26, 0.07, -69.52, 19.10, -50.05, 36.07, 12.71, 43.91,
38.82944107055664,0.98, 0.03, -0.29, -74.77, 7.02, 20.45, 34.42, 18.47, 44.70,
38.938950300216675,-0.11, 0.01, -0.28, -42.30, 19.41, 9.09, 34.16, 20.94, 43.93,
39.049524784088135,1.11, 0.19, 0.26, 84.47, 8.85, 4.88, 35.63, 20.64, 42.18,
39.15916728973389,1.80, -0.07, 0.11, 64.27, 65.06, 21.67, 34.48, 13.07, 44.89,
39.26831245422363,-0.08, -0.26, -0.07, 25.15, 32.29, -4.88, 33.40, 10.96, 43.97,
39.37679123878479,0.02, -0.13, -0.06, -33.26, -26.25, -16.66, 34.57, 12.22, 43.16,
39.48668885231018,2.31, -0.55, -0.13, -104.86, -49.01, 16.85, 34.88, 16.53, 43.25,
39.597339391708374,0.60, 0.09, -0.14, -83.50, 16.78, 18.43, 34.48, 21.47, 42.36,
39.70687460899353,-0.44, -0.03, -0.15, 5.62, -40.10, -4.94, 34.57, 23.01, 41.36,
39.81680488586426,2.47, 0.50, -0.39, 74.95, -21.36, -19.59, 34.85, 22.34, 40.58,
39.92691373825073,0.73, -0.12, -0.05, 41.20, 33.57, 8.36, 33.26, 14.65, 44.69,
40.03709435462952,-0.12, -0.15, -0.21, 35.64, -40.16, -18.86, 32.89, 10.94, 44.63,
40.14682745933533,2.62, -0.57, 0.06, -63.35, 11.35, -31.92, 35.38, 11.94, 42.54,
40.25758719444275,1.43, 0.11, 0.12, -100.77, 24.05, 4.27, 35.74, 19.02, 41.88,
40.367777824401855,0.24, 0.22, -0.19, -66.89, 19.59, 1.46, 34.44, 21.78, 40.98,
40.47895169258118,0.54, 0.17, -0.09, 74.34, -30.27, -0.73, 35.79, 22.08, 39.78,
40.58908247947693,1.97, 0.21, 0.05, 104.25, 35.89, 31.98, 35.88, 16.21, 42.26,
40.697997093200684,-0.18, -0.14, -0.04, 36.38, 10.44, 13.12, 35.22, 11.29, 42.42,
40.8070330619812,-0.05, -0.04, 0.00, 37.54, -54.14, -15.87, 35.96, 10.97, 41.41,
40.91754364967346,3.20, -0.40, -0.01, -65.31, 26.61, 6.10, 36.06, 14.70, 42.93,
41.02673292160034,0.55, 0.11, -0.18, -45.35, -23.07, 24.90, 34.11, 18.30, 43.46,
41.13709092140198,-0.47, 0.11, -0.09, -33.69, -26.49, -9.70, 33.12, 20.20, 43.26,
41.249380111694336,2.30, 0.59, 0.38, 18.37, -28.99, 15.38, 35.38, 20.80, 41.81,
41.35780882835388,1.27, -0.12, 0.25, 29.30, 25.76, 16.85, 34.99, 15.88, 43.25,
41.46833658218384,-0.01, -0.20, -0.13, 23.50, -9.40, -2.32, 33.35, 14.90, 43.35,
41.5781683921814,1.28, -0.60, 0.20, 6.90, -33.02, -22.03, 35.06, 16.47, 42.75,
41.68808460235596,1.58, 0.05, 0.06, -110.60, 43.95, 3.36, 35.62, 19.75, 41.02,
41.79809284210205,0.24, 0.08, -0.30, -27.65, 14.10, 9.34, 34.13, 22.67, 41.65,
41.9079065322876,0.08, 0.19, -0.27, 70.86, -32.84, -7.51, 34.95, 21.41, 42.27,
42.01749324798584,2.52, 0.50, -0.12, 94.79, 12.76, 0.98, 33.54, 17.94, 43.91,
42.12831926345825,0.59, 0.02, 0.02, 51.15, 7.26, 0.24, 33.69, 12.30, 43.08,
42.23753595352173,-0.30, -0.16, -0.07, 62.32, -66.47, -24.17, 34.47, 9.17, 42.02,
42.3474485874176,2.71, 0.48, 0.20, -56.21, -5.00, -48.22, 35.94, 11.30, 41.70,
42.45591855049133,1.13, 0.18, -0.09, -84.53, 0.12, 8.61, 35.21, 16.88, 42.57,
42.56574249267578,-0.02, 0.16, -0.28, -22.03, 21.91, -6.71, 34.62, 18.65, 42.48,
42.67629599571228,2.83, 0.09, -0.09, 65.43, 47.67, 3.85, 34.25, 18.24, 42.40,
42.78460478782654,1.72, -0.10, 0.05, 36.07, 48.10, 7.32, 35.03, 13.28, 42.53,
42.89531755447388,-0.27, -0.19, -0.13, 38.15, 0.24, 0.85, 34.14, 11.41, 43.42,
43.00489163398743,0.35, -0.25, -0.07, -36.19, -13.98, -6.04, 36.19, 9.75, 41.02,
43.11406183242798,2.08, 0.09, -0.07, -120.42, 4.39, -15.14, 35.42, 15.59, 41.52,
43.2254376411438,0.38, 0.05, -0.26, -82.95, 4.70, 25.76, 35.06, 20.08, 42.61,
43.333765745162964,-0.16, -0.01, -0.23, 11.96, -46.45, -16.60, 36.23, 21.91, 39.97,
43.4435613155365,3.12, 0.81, -0.12, 73.06, -5.98, -7.51, 35.80, 20.69, 40.84,
43.55386304855347,0.57, -0.08, -0.06, 48.71, 24.35, -13.98, 34.46, 14.82, 42.91,
43.66354322433472,-0.16, -0.16, -0.27, 2.44, -13.61, -18.80, 33.70, 12.78, 44.17,
43.77371835708618,2.39, 0.54, 0.26, -49.01, -10.68, -28.75, 36.17, 14.51, 42.47,
43.883142948150635,1.36, 0.08, 0.00, -79.04, 10.93, -5.55, 35.57, 19.67, 41.76,
43.992910623550415,0.12, 0.09, -0.19, -41.38, 27.47, 1.53, 35.03, 22.24, 41.19,
44.102577447891235,0.54, 0.16, -0.24, 59.20, -24.35, -2.62, 36.71, 21.86, 41.03,
44.21385216712952,1.79, -0.19, 0.06, 85.02, 63.84, 49.13, 36.06, 17.53, 40.72,
44.32361340522766,0.20, 0.09, -0.12, 65.61, 22.95, 6.41, 33.79, 14.54, 43.36,
44.43441414833069,0.10, -0.04, -0.16, -28.26, -35.46, -13.79, 34.46, 13.79, 42.98,
44.54391694068909,2.57, -0.34, -0.23, -50.23, -24.78, -13.92, 35.49, 18.33, 42.69,
44.654165506362915,0.77, 0.11, -0.16, -43.58, 10.99, -1.95, 34.33, 21.62, 43.32,
44.7644317150116,-0.43, 0.13, -0.35, 23.74, -48.34, 4.03, 35.10, 22.52, 42.83,
44.874523878097534,1.72, 0.26, -0.21, 43.33, -15.56, -3.23, 35.97, 19.74, 43.38,
44.983991861343384,0.86, -0.28, -0.02, 59.51, 26.92, 6.77, 35.66, 13.17, 44.75,
45.09391522407532,0.01, -0.28, -0.22, -2.81, 4.03, -11.60, 33.52, 11.25, 44.78,
45.204062938690186,1.62, -0.73, 0.52, -4.76, -66.71, -17.15, 36.34, 11.80, 44.37,
45.31384015083313,1.45, -0.02, -0.01, -102.29, 64.94, 0.49, 37.06, 17.19, 43.97,
45.42386794090271,0.41, 0.10, -0.14, -75.74, 2.62, 1.65, 34.22, 23.51, 43.57,
45.53438329696655,0.08, 0.17, -0.18, 54.50, -37.29, -1.59, 35.82, 23.62, 42.97,
45.64432883262634,1.97, 0.93, -0.14, 77.88, 5.31, 21.36, 36.22, 20.14, 43.07,
45.75333762168884,0.32, 0.18, -0.05, 78.80, 14.53, -12.76, 34.24, 13.43, 46.24,
45.86231279373169,0.05, -0.10, 0.05, -2.56, -38.57, -20.51, 34.94, 10.34, 45.61,
45.97230386734009,3.09, -0.19, -0.22, -43.82, -31.92, -30.94, 37.24, 14.55, 45.62,
46.083218812942505,0.70, 0.11, -0.19, -63.60, 7.81, 11.84, 36.52, 20.94, 44.07,
46.19237041473389,-0.43, 0.02, -0.38, -8.79, -34.12, -3.60, 35.10, 23.88, 43.16,
46.301740407943726,1.24, 0.17, 0.19, 64.39, -12.45, 12.63, 38.17, 22.73, 41.47,
46.41152358055115,2.11, 0.04, 0.03, 108.58, 38.76, 37.05, 36.50, 18.07, 43.42,
46.5206937789917,-0.37, 0.05, -0.30, 58.53, 31.92, 18.01, 35.52, 11.80, 44.93,
46.6303973197937,0.01, -0.17, 0.14, 29.30, -79.59, -24.90, 35.11, 12.54, 43.65,
46.74057579040527,3.25, -0.35, -0.55, -43.52, 3.36, -29.97, 35.56, 17.58, 44.62,
46.850342750549316,0.59, 0.07, -0.13, -32.71, -14.65, 19.78, 34.01, 22.75, 43.74,
46.96104121208191,-0.40, 0.18, -0.24, -5.49, -23.99, -4.27, 32.74, 24.61, 43.86,
47.071449756622314,1.84, 0.22, 0.26, 45.10, -65.43, 45.04, 34.35, 22.92, 43.91,
47.180497884750366,1.10, -0.23, 0.11, 13.79, 112.06, 9.70, 34.47, 15.93, 44.59,
47.28925967216492,-0.15, -0.24, -0.12, 43.95, -2.93, 0.31, 32.12, 13.61, 46.91,
47.40048933029175,1.36, -0.58, -0.12, -18.92, -56.82, -16.48, 33.44, 13.42, 46.04,
47.509785652160645,1.67, -0.10, -0.12, -103.03, 37.41, 1.59, 34.08, 18.82, 44.73,
47.619885206222534,0.21, 0.10, -0.24, -45.90, -2.87, 7.02, 33.54, 23.21, 45.47,
47.73040986061096,0.16, 0.03, -0.19, 33.14, -45.53, 2.32, 35.05, 23.41, 42.11,
47.84003019332886,2.70, 0.79, -0.19, 77.15, -0.55, -5.25, 35.28, 20.98, 42.33,
47.949562072753906,0.48, -0.09, -0.06, 63.23, 22.16, -7.02, 34.17, 14.25, 44.54,
48.059821128845215,-0.17, -0.11, -0.19, 13.73, -50.29, -28.81, 32.87, 13.00, 44.12,
48.17132616043091,2.48, 0.31, 0.26, -29.91, -15.26, -33.08, 35.94, 14.20, 42.71,
48.28109574317932,1.24, 0.17, -0.11, -86.12, 23.32, 17.33, 33.73, 21.11, 43.38,
48.38984227180481,0.03, 0.14, -0.27, -35.52, 8.30, 12.45, 33.84, 22.89, 43.03,
48.50049829483032,0.82, 0.35, -0.13, 117.37, -10.50, -2.01, 35.06, 20.68, 41.55,
48.610533475875854,1.76, 0.08, -0.16, 86.85, 47.79, 38.57, 35.42, 16.13, 42.25,
48.72021484375,0.03, 0.07, -0.09, 80.02, 16.60, -8.06, 32.58, 12.40, 44.75,
48.83032727241516,0.04, -0.20, -0.16, -22.58, -33.20, -15.08, 33.65, 8.80, 43.69,
48.93948245048523,2.49, -0.41, -0.07, -88.50, -30.70, 0.12, 34.91, 16.61, 43.66,
49.04994487762451,0.53, -0.06, -0.29, -68.12, 13.67, 18.92, 34.13, 20.52, 42.92,
49.16148614883423,-0.24, 0.10, -0.17, 32.35, -40.77, -1.59, 35.03, 22.47, 41.86,
49.27101945877075,1.69, 0.06, -0.39, 65.73, -18.80, 13.55, 35.35, 21.87, 43.92,
49.38117337226868,0.89, -0.14, -0.11, 66.59, 21.24, 8.91, 35.17, 15.50, 44.37,
49.489705324172974,0.10, -0.13, -0.12, 10.50, -10.01, -10.13, 33.59, 11.57, 43.55,
